BLOCKID|DISTRICT
240010017002035|01B
240010017002036|01B
240010017002037|01B
240010017002038|01B
240010017002039|01B
240010017002040|01B
240010017002041|01B
240010017002042|01B
240010017003000|01B
240010017003001|01B
240010017003002|01B
240010017003003|01B
240010017003004|01B
240010017003005|01B
240010017003006|01B
240010017003007|01B
240010017003008|01B
240010017003009|01B
240010017003010|01B
240010017003011|01B
240010017003012|01B
240010017003013|01B
240010017003014|01B
240010017003015|01B
240010017003016|01B
240010017003017|01B
240010017003018|01B
240010017003019|01B
240010017003020|01B
240010017003021|01B
240010017003022|01B
240010017003023|01B
240010017003024|01B
240010017003025|01B
240010017003026|01B
240010017003027|01B
240010017003028|01B
240010017003029|01B
240010017003030|01B
240010017003031|01B
240010017003032|01B
240010017003033|01B
240010017003034|01B
240010017003035|01B
240010017003036|01B
240010017003037|01B
240010017003038|01B
240010017003039|01B
240010017003040|01B
240010017003041|01B
240010017003042|01B
240010017003043|01B
240010017003044|01B
240010017003045|01B
240010017003046|01B
240010017003047|01B
240010017003048|01B
240010017003049|01B
240010017003050|01B
240010017003051|01B
240010017003052|01B
240010017003053|01B
240010017003054|01B
240010017003055|01B
240010017003056|01B
240010017003057|01B
240010017003058|01B
240010017003059|01B
240010017003060|01B
240010017003061|01B
240010017003062|01B
240010017003063|01B
240010017003064|01B
240010017003065|01B
240010017003066|01B
240010017003067|01B
240010017003068|01B
240010017003069|01B
240010018001000|01B
240010018001001|01B
240010018001002|01B
240010018001003|01B
240010018001004|01B
240010018001005|01B
240010018001006|01B
240010018001007|01B
240010018001008|01B
240010018001009|01B
240010018001010|01B
240010018001011|01B
240010018001012|01B
240010018001013|01B
240010018001014|01B
240010018001015|01B
240010018001016|01B
240010018001017|01B
240010018001018|01B
240010018001019|01B
240010018001020|01B
240010018001021|01B
240010018001022|01B
240010018001023|01B
240010018001024|01B
240010018001025|01B
240010018001026|01B
240010018001027|01B
240010018001028|01B
240010018001029|01B
240010018001030|01B
240010018001031|01B
240010018001032|01B
240010018001033|01B
240010018001034|01B
240010018001035|01B
240010018001036|01B
240010018001037|01B
240010018001038|01B
240010018001039|01B
240010018001040|01B
240010018001041|01B
240010018001042|01B
240010018001043|01B
240010018001044|01B
240010018001045|01B
240010018001046|01B
240010018001047|01B
240010018001048|01B
240010018001049|01B
240010018001050|01B
240010018001051|01B
240010018001052|01B
240010018001053|01B
240010018001054|01B
240010018001055|01B
240010018001056|01B
240010018001057|01B
240010018001058|01B
240010018001059|01B
240010018001060|01B
240010018001061|01B
240010018001062|01B
240010018001063|01B
240010018001064|01B
240010018001065|01B
240010018001066|01B
240010018002000|01B
240010018002001|01B
240010018002002|01B
240010018002003|01B
240010018002004|01B
240010018002005|01B
240010018003000|01B
240010018003001|01B
240010018003002|01B
240010018003003|01B
240010018003004|01B
240010018003005|01B
240010018003006|01B
240010018003007|01B
240010018003008|01B
240010018003009|01B
240010018003010|01B
240010018003011|01B
240010018003012|01B
240010018003013|01B
240010018003014|01B
240010018003015|01B
240010018003016|01B
240010018003017|01B
240010018003018|01B
240010018003019|01B
240010018003020|01B
240010018003021|01B
240010018003022|01B
240010018003023|01B
240010018003024|01B
240010018003025|01B
240010018003026|01B
240010018003027|01B
240010018003028|01B
240010018003029|01B
240010018003030|01B
240010018003031|01B
240010018003032|01B
240010018003033|01B
240010018003034|01B
240010018003035|01B
240010018003036|01B
240010018003037|01B
240010018003038|01B
240010019001000|01B
240010019001001|01B
240010019001002|01B
240010019001003|01B
240010019001004|01B
240010019001005|01B
240010019001006|01B
240010019001007|01B
240010019001008|01B
240010019001009|01B
240010019001010|01B
240010019001011|01B
240010019001012|01B
240010019001013|01B
240010019001014|01B
240010019001015|01B
240010019001016|01B
240010019001017|01B
240010019001018|01B
240010019001019|01B
240010019001020|01B
240010019001021|01B
240010019001022|01B
240010019001023|01B
240010019001024|01B
240010019001025|01B
240010019001026|01B
240010019001027|01B
240010019001028|01B
240010019001029|01B
240010019001030|01B
240010019001031|01B
240010019001032|01B
240010019001033|01B
240010019001034|01B
240010019001035|01B
240010019001036|01B
240010019001037|01B
240010019001038|01B
240010019001039|01B
240010019001040|01B
240010019001041|01B
240010019001042|01B
240010019001043|01B
240010019001044|01B
240010019001045|01B
240010019001046|01B
240010019001047|01B
240010019001048|01B
240010019001049|01B
240010019001050|01B
240010019001051|01B
240010019001052|01B
240010019001053|01B
240010019001054|01B
240010019001055|01B
240010019001056|01B
240010019001057|01B
240010019001058|01B
240010019001059|01B
240010019001060|01B
240010019001061|01B
240010019001062|01B
240010019001063|01B
240010019001064|01B
240010019001065|01B
240010019001066|01B
240010019001067|01B
240010019001068|01B
240010019001069|01B
240010019001070|01B
240010019001071|01B
240010019002000|01B
240010019002001|01B
240010019002002|01B
240010019002003|01B
240010019002004|01B
240010019002005|01B
240010019002006|01B
240010019002007|01B
240010019002008|01B
240010019002009|01B
240010019002010|01B
240010019002011|01B
240010019002012|01A
240010019002013|01B
240010019002014|01B
240010019002015|01B
240010019002016|01B
240010019002017|01B
240010019002018|01B
240010019002019|01B
240010019002020|01B
240010019002021|01B
240010019002022|01A
240010019002023|01A
240010019002024|01A
240010019002025|01B
240010019002026|01B
240010019002027|01B
240010019002028|01B
240010019002029|01B
240010019002030|01B
240010019002031|01B
240010019002032|01B
240010019002033|01B
240010019002034|01B
240010019002035|01B
240010019002036|01B
240010019002037|01B
240010019002038|01B
240010019002039|01B
240010019002040|01B
240010019002041|01B
240010019002042|01B
240010019002043|01B
240010019002044|01B
240010019002045|01B
240010019002046|01B
240010019002047|01B
240010019002048|01B
240010019002049|01B
240010019002050|01B
240010019002051|01B
240010020001000|01B
240010020001001|01B
240010020001002|01B
240010020001003|01B
240010020001004|01B
240010020001005|01B
240010020001006|01B
240010020001007|01B
240010020001008|01B
240010020001009|01B
240010020001010|01B
240010020001011|01B
240010020001012|01B
240010020001013|01B
240010020001014|01B
240010020001015|01A
240010020001016|01B
240010020001017|01B
240010020001018|01B
240010020001019|01B
240010020001020|01B
240010020001021|01B
240010020001022|01B
240010020001023|01B
240010020001024|01B
240010020001025|01B
240010020001026|01B
240010020001027|01B
240010020001028|01B
240010020001029|01B
240010020001030|01B
240010020001031|01B
240010020001032|01B
240010020001033|01A
240010020001034|01A
240010020001035|01B
240010020001036|01B
240010020001037|01A
240010020001038|01A
240010020001039|01B
240010020002000|01A
240010020002001|01A
240010020002002|01A
240010020002003|01A
240010020002004|01A
240010020002005|01A
240010020002006|01A
240010020002007|01A
240010020002008|01A
240010020002009|01A
240010020002010|01A
240010020002011|01A
240010020002012|01A
240010020002013|01A
240010020002014|01A
240010020002015|01A
240010020002016|01A
240010020002017|01A
240010020002018|01A
240010020002019|01A
240010020002020|01A
240010020003000|01A
240010020003001|01A
240010020003002|01A
240010020003003|01A
240010020003004|01A
240010020003005|01A
240010020003006|01A
240010020003007|01A
240010020003008|01A
240010020003009|01A
240010020003010|01A
240010020003011|01A
240010020003012|01A
240010020003013|01A
240010020003014|01A
240010020003015|01A
240010020003016|01A
240010020003017|01A
240010020003018|01A
240010020003019|01A
240010020003020|01A
240010020003021|01A
240010020003022|01A
240010020003023|01A
240010020003024|01A
240010020003025|01A
240010020004000|01B
240010020004001|01B
240010020004002|01A
240010020004003|01B
240010020004004|01A
240010020004005|01A
240010020004006|01A
240010020004007|01A
240010020004008|01A
240010020004009|01B
240010020004010|01B
240010020004011|01B
240010020004012|01B
240010020004013|01B
240010020004014|01B
240010020004015|01B
240010020004016|01B
240010020004017|01B
240010020004018|01B
240010020004019|01B
240010020004020|01B
240010020004021|01B
240010020004022|01B
240010020004023|01B
240010020004024|01B
240010020004025|01B
240010020004026|01B
240010020004027|01B
240010020005000|01A
240010020005001|01A
240010020005002|01A
240010020005003|01A
240010020005004|01A
240010020005005|01A
240010020005006|01A
240010020005007|01A
240010020005008|01A
240010020005009|01A
240010020005010|01A
240010020005011|01A
240010020005012|01A
240010020005013|01A
240010020005014|01A
240010020005015|01A
240010020005016|01A
240010020005017|01A
240010020005018|01A
240010020005019|01A
240010020005020|01A
240010020005021|01A
240010020005022|01A
240010020005023|01A
240010020005024|01A
240010020005025|01A
240010021001000|01A
240010021001001|01A
240010021001002|01A
240010021001003|01A
240010021001004|01A
240010021001005|01A
240010021001006|01A
240010021001007|01A
240010021001008|01A
240010021001009|01A
240010021001010|01A
240010021001011|01A
240010021001012|01A
240010021001013|01A
240010021001014|01A
240010021001015|01A
240010021001016|01A
240010021001017|01A
240010021001018|01A
240010021001019|01A
240010021001020|01A
240010021001021|01A
240010021001022|01A
240010021001023|01A
240010021001024|01A
240010021001025|01A
240010021001026|01A
240010021001027|01A
240010021001028|01A
240010021001029|01A
240010021001030|01A
240010021001031|01A
240010021001032|01A
240010021001033|01A
240010021001034|01A
240010021001035|01A
240010021001036|01A
240010021001037|01A
240010021001038|01A
240010021001039|01A
240010021001040|01A
240010021001041|01A
240010021001042|01A
240010021001043|01A
240010021001044|01A
240010021001045|01A
240010021001046|01A
240010021001047|01A
240010021001048|01A
240010021001049|01A
240010021001050|01A
240010021001051|01A
240010021001052|01A
240010021001053|01A
240010021001054|01A
240010021001055|01A
240010021001056|01A
240010021001057|01A
240010021001058|01A
240010021001059|01A
240010021001060|01A
240010021001061|01A
240010021001062|01A
240010021001063|01A
240010021001064|01A
240010021001065|01A
240010021001066|01A
240010021001067|01A
240010021002000|01A
240010021002001|01A
240010021002002|01A
240010021002003|01A
240010021002004|01A
240010021002005|01A
240010021002006|01A
240010021002007|01A
240010021002008|01A
240010021002009|01A
240010021002010|01A
240010021002011|01A
240010021002012|01A
240010021002013|01A
240010021002014|01A
240010021002015|01A
240010021002016|01A
240010021002017|01A
240010021002018|01A
240010021002019|01A
240010021002020|01A
240010021002021|01A
240010021002022|01A
240010021002023|01A
240010021002024|01A
240010021002025|01A
240010021002026|01A
240010021002027|01A
240010021002028|01A
240010021003000|01B
240010021003001|01B
240010021003002|01B
240010021003003|01A
240010021003004|01A
240010021003005|01A
240010021003006|01A
240010021003007|01A
240010021003008|01A
240010021003009|01A
240010021003010|01A
240010021003011|01A
240010021003012|01A
240010021003013|01A
240010021003014|01A
240010021003015|01A
240010021003016|01A
240010021003017|01A
240010021003018|01A
240010021003019|01A
240010021003020|01A
240010021003021|01A
240010021003022|01A
240010021003023|01A
240010021003024|01A
240010021003025|01A
240010021003026|01A
240010021003027|01A
240010021003028|01A
240010021003029|01A
240010021003030|01A
240010021003031|01A
240010021003032|01A
240010021003033|01A
240010021003034|01A
240010021003035|01A
240010021003036|01A
240010021003037|01A
240010021003038|01A
240010021003039|01A
240010021003040|01A
240010021003041|01A
240010022001000|01A
240010022001001|01A
240010022001002|01A
240010022001003|01A
240010022001004|01A
240010022001005|01A
240010022001006|01A
240010022001007|01A
240010022001008|01A
240010022001009|01A
240010022001010|01A
240010022001011|01A
240010022001012|01A
240010022001013|01A
240010022001014|01A
240010022001015|01A
240010022001016|01A
240010022001017|01A
240010022001018|01A
240010022001019|01A
240010022001020|01A
240010022001021|01A
240010022001022|01A
240010022001023|01A
240010022001024|01A
240010022001025|01A
240010022001026|01A
240010022001027|01A
240010022001028|01A
240010022001029|01A
240010022001030|01A
240010022001031|01A
240010022001032|01A
240010022001033|01A
240010022001034|01A
240010022001035|01A
240010022001036|01A
240010022001037|01A
240010022001038|01A
240010022001039|01A
240010022001040|01A
240010022001041|01A
240010022001042|01A
240010022001043|01A
240010022001044|01A
240010022001045|01A
240010022001046|01A
240010022001047|01A
240010022001048|01A
240010022001049|01A
240010022001050|01A
240010022002000|01A
240010022002001|01A
240010022002002|01A
240010022002003|01A
240010022002004|01A
240010022002005|01A
240010022002006|01A
240010022002007|01A
240010022002008|01A
240010022002009|01A
240010022002010|01A
240010022002011|01A
240010022002012|01A
240010022002013|01A
240010022002014|01A
240010022002015|01A
240010022002016|01A
240010022002017|01A
240010022002018|01A
240010022002019|01A
240010022002020|01A
240010022002021|01A
240010022002022|01A
240010022002023|01A
240010022002024|01A
240010022002025|01A
240010022002026|01A
240010022002027|01A
240010022002028|01A
240010022002029|01A
240010022002030|01A
240010022002031|01A
240010022002032|01A
240010022002033|01A
240010022002034|01A
240010022002035|01A
240010022002036|01A
240010022002037|01A
240010022002038|01A
240010022002039|01A
240010022002040|01A
240010022002041|01A
240010022002042|01A
240010022002043|01A
240010022002044|01A
240010022002045|01A
240010022002046|01A
240010022002047|01A
240010022002048|01A
240010022002049|01A
240010022002050|01A
240010022003000|01A
240010022003001|01A
240010022003002|01A
240010022003003|01A
240010022003004|01A
240010022003005|01A
240010022003006|01A
240010022003007|01A
