BLOCKID|DISTRICT
240037402043011|00060
240037402043012|00060
240037402043013|00060
240037402051000|00060
240037402051001|00060
240037402051002|00060
240037402051003|00060
240037402051004|00060
240037402051005|00060
240037402051006|00060
240037402051007|00060
240037402051008|00060
240037402051009|00060
240037402052000|00060
240037402052001|00060
240037402052002|00060
240037402052003|00060
240037402052004|00060
240037402052005|00060
240037402052006|00060
240037402052007|00060
240037402052008|00060
240037402052009|00060
240037402052010|00060
240037402052011|00060
240037402052012|00060
240037402052013|00060
240037402052014|00060
240037402052015|00060
240037402052016|00060
240037402052017|00060
240037402052018|00060
240037402052019|00060
240037402052020|00060
240037402052021|00060
240037402052022|00060
240037402052023|00060
240037403031000|00060
240037403031001|00060
240037403031002|00060
240037403031003|00060
240037403031004|00060
240037403031005|00060
240037403031006|00060
240037403031007|00060
240037403031008|00060
240037403031009|00060
240037403031010|00060
240037403031011|00060
240037403031012|00060
240037403031013|00060
240037403031014|00060
240037403032000|00060
240037403032001|00060
240037403032002|00060
240037403032003|00060
240037403032004|00060
240037403032005|00060
240037403032006|00060
240037403032007|00060
240037403032008|00060
240037403032009|00060
240037403032010|00060
240037403032011|00060
240037403032012|00060
240037403032013|00060
240037403032014|00060
240037403032015|00060
240037403032016|00060
240037403032017|00060
240037403032018|00060
240037403032019|00060
240037403032020|00060
240037403032021|00060
240037403032022|00060
240037403032023|00060
240037403032024|00060
240037403032025|00060
240037403032026|00060
240037403032027|00060
240037403032028|00060
240037403032029|00060
240037403041000|00060
240037403041001|00060
240037403041002|00060
240037403041003|00060
240037403041004|00060
240037403042000|00060
240037403042001|00060
240037403042002|00060
240037403042003|00060
240037403042004|00060
240037403042005|00060
240037403042006|00060
240037403042007|00060
240037403042008|00060
240037403042009|00060
240037403042010|00060
240037403042011|00060
240037403042012|00060
240037403042013|00060
240037403042014|00060
240037403042015|00060
240037403043000|00060
240037403043001|00060
240037403043002|00060
240037403043003|00060
240037403043004|00060
240037403043005|00060
240037403043006|00060
240037403043007|00060
240037403043008|00060
240037403043009|00060
240037403043010|00060
240037403043011|00060
240037403043012|00060
240037403043013|00060
240037403043014|00060
240037403043015|00060
240037403043016|00060
240037403043017|00060
240037403043018|00060
240037403043019|00060
240037403043020|00060
240037403043021|00060
240037403043022|00060
240037403043023|00060
240037403043024|00060
240037403043025|00060
240037403043026|00060
240037403043027|00060
240037403043028|00060
240037403043029|00060
240037403043030|00060
240037403043031|00060
240037403043032|00060
240037403043033|00060
240037403043034|00060
240037403043035|00060
240037403043036|00060
240037403043037|00060
240037403043038|00060
240037403043039|00060
240037403043040|00060
240037403043041|00060
240037403051000|00060
240037403051001|00060
240037403051002|00060
240037403051003|00060
240037403051004|00060
240037403051005|00060
240037403051006|00060
240037403051007|00060
240037403051008|00060
240037403051009|00060
240037403051010|00060
240037403052000|00060
240037403052001|00060
240037403052002|00060
240037403052003|00060
240037403052004|00060
240037403053000|00060
240037403053001|00060
240037403053002|00060
240037403053003|00060
240037403053004|00060
240037403053005|00060
240037403053006|00060
240037403053007|00060
240037403053008|00060
240037403053009|00060
240037403053010|00060
240037403053011|00060
240037403053012|00060
240037403054000|00060
240037403054001|00060
240037403054002|00060
240037403054003|00060
240037403055000|00060
240037403055001|00060
240037403055002|00060
240037403055003|00060
240037403055004|00060
240037403055005|00060
240037403055006|00060
240037403055007|00060
240037403055008|00060
240037404001000|00060
240037404001001|00060
240037404001002|00060
240037404001003|00060
240037404001004|00060
240037405011000|00060
240037405011001|00060
240037405011002|00060
240037405011003|00060
240037405011004|00060
240037405011005|00060
240037405011006|00060
240037405011007|00060
240037405011008|00060
240037405012000|00060
240037405012001|00060
240037405012002|00060
240037405012003|00060
240037405012004|00060
240037405012005|00060
240037405012006|00060
240037405012007|00060
240037405012008|00060
240037405012009|00060
240037405012010|00060
240037405012011|00060
240037405012012|00060
240037405012013|00060
240037405012014|00060
240037405012015|00060
240037405012016|00060
240037405013000|00060
240037405013001|00060
240037405013002|00060
240037405013003|00060
240037405013004|00060
240037405021000|00060
240037405021001|00060
240037405021002|00060
240037405021003|00060
240037405021004|00060
240037405021005|00060
240037405021006|00060
240037405021007|00060
240037405021008|00060
240037405021009|00060
240037405022000|00060
240037405022001|00060
240037405022002|00060
240037405022003|00060
240037405022004|00060
240037405022005|00060
240037405022006|00060
240037405022007|00060
240037405022008|00060
240037405022009|00060
240037405022010|00060
240037405022011|00060
240037405022012|00060
240037405022013|00060
240037405022014|00060
240037405022015|00060
240037405022016|00060
240037405022017|00060
240037405022018|00060
240037405022019|00060
240037405023000|00060
240037405023001|00060
240037405023002|00060
240037405023003|00060
240037405023004|00060
240037405023005|00060
240037405023006|00060
240037405023007|00060
240037405023008|00060
240037405023009|00060
240037405023010|00060
240037405023011|00060
240037405023012|00060
240037406011000|00060
240037406011001|00060
240037406011002|00060
240037406011003|00060
240037406011004|00060
240037406011005|00060
240037406011006|00060
240037406011007|00060
240037406011008|00060
240037406011009|00060
240037406011010|00060
240037406011011|00060
240037406011012|00060
240037406011013|00060
240037406011014|00060
240037406012000|00060
240037406012001|00060
240037406012002|00060
240037406012003|00060
240037406012004|00060
240037406012005|00060
240037406012006|00060
240037406012007|00060
240037406012008|00060
240037406012009|00060
240037406012010|00060
240037406012011|00060
240037406012012|00060
240037406012013|00060
240037406012014|00060
240037406012015|00060
240037406012016|00060
240037406012017|00060
240037406012018|00060
240037406012019|00060
240037406012020|00060
240037406012021|00060
240037406012022|00060
240037406012023|00060
240037406012024|00060
240037406012025|00060
240037406012026|00060
240037406012027|00060
240037406012028|00060
240037406012029|00060
240037406012030|00060
240037406012031|00060
240037406012032|00060
240037406012033|00060
240037406012034|00060
240037406012035|00060
240037406012036|00060
240037406012037|00060
240037406012038|00060
240037406021000|00060
240037406021001|00060
240037406021002|00060
240037406021003|00060
240037406021004|00060
240037406021005|00060
240037406021006|00060
240037406021007|00060
240037406021008|00060
240037406021009|00060
240037406021010|00060
240037406021011|00060
240037406021012|00060
240037406021013|00060
240037406021014|00060
240037406021015|00060
240037406021016|00060
240037406022000|00060
240037406022001|00060
240037406022002|00060
240037406022003|00060
240037406022004|00060
240037406022005|00060
240037406022006|00060
240037406022007|00060
240037406022008|00060
240037406022009|00060
240037406022010|00060
240037406022011|00060
240037406023000|00060
240037406023001|00060
240037406023002|00060
240037406023003|00060
240037406023004|00060
240037406023005|00060
240037406031000|00060
240037406031001|00060
240037406031002|00060
240037406031003|00060
240037406031004|00060
240037406031005|00060
240037406031006|00060
240037406031007|00060
240037406031008|00060
240037406031009|00060
240037406031010|00060
240037406031011|00060
240037406031012|00060
240037406031013|00060
240037406031014|00060
240037406031015|00060
240037406031016|00060
240037406031017|00060
240037406032000|00060
240037406032001|00060
240037406032002|00060
240037406032003|00060
240037406032004|00060
240037406032005|00060
240037406032006|00060
240037406032007|00060
240037406032008|00060
240037406032009|00060
240037406032010|00060
240037406032011|00060
240037406032012|00060
240037406032013|00060
240037406032014|00060
240037406032015|00060
240037406032016|00060
240037406032017|00060
240037406032018|00060
240037406032019|00060
240037406032020|00060
240037406032021|00060
240037406032022|00060
240037406032023|00060
240037406032024|00060
240037406032025|00060
240037406032026|00060
240037406032027|00060
240037406032028|00060
240037406032029|00060
240037406032030|00060
240037406032031|00060
240037406032032|00060
240037406032033|00060
240037406032034|00060
240037406032035|00060
240037406032036|00060
240037406032037|00060
240037406032038|00060
240037406032039|00060
240037406032040|00060
240037406032041|00060
240037406032042|00060
240037406032043|00060
240037406032044|00060
240037406032045|00060
240037406032046|00060
240037406032047|00060
240037406032048|00060
240037406032049|00060
240037406032050|00060
240037406032051|00060
240037406032052|00060
240037406032053|00060
240037406032054|00060
240037406032055|00060
240037406032056|00060
240037406032057|00060
240037406032058|00060
240037406032059|00060
240037406032060|00060
240037406032061|00060
240037406032062|00060
240037406032063|00060
240037406032064|00060
240037406032065|00060
240037406032066|00060
240037406032067|00060
240037406032068|00060
240037406032069|00060
240037406032070|00060
240037406032071|00060
240037407011000|00060
240037407011001|00060
240037407011002|00060
240037407011003|00060
240037407011004|00060
240037407012000|00060
240037407012001|00060
240037407012002|00060
240037407012003|00060
240037407012004|00060
240037407012005|00060
240037407012006|00060
240037407012007|00060
240037407012008|00060
240037407012009|00060
240037407012010|00060
240037407012011|00060
240037407012012|00060
240037407012013|00060
240037407012014|00060
240037407012015|00060
240037407013000|00060
240037407013001|00060
240037407013002|00060
240037407013003|00060
240037407013004|00060
240037407013005|00060
240037407013006|00060
240037407013007|00060
240037407013008|00060
240037407013009|00060
240037407013010|00060
240037407013011|00060
240037407013012|00060
240037407013013|00060
240037407013014|00060
240037407031000|00060
240037407031001|00060
240037407031002|00060
240037407031003|00060
240037407031004|00060
240037407031005|00060
240037407031006|00060
240037407031007|00060
240037407031008|00060
240037407031009|00060
240037407031010|00060
240037407031011|00060
240037407031012|00060
240037407031013|00060
240037407031014|00060
240037407032000|00060
240037407032001|00060
240037407032002|00060
240037407032003|00060
240037407032004|00060
240037407033000|00060
240037407033001|00060
240037407033002|00060
240037407033003|00060
240037407033004|00060
240037407033005|00060
240037407033006|00060
240037407033007|00060
240037407041000|00060
240037407041001|00060
240037407041002|00060
240037407041003|00060
240037407041004|00060
240037407041005|00060
240037407041006|00060
240037407041007|00060
240037407042000|00060
240037407042001|00060
240037407042002|00060
240037407042003|00060
240037407042004|00060
240037407042005|00060
240037407042006|00060
240037407042007|00060
240037407042008|00060
240037407042009|00060
240037407042010|00060
240037407042011|00060
240037407042012|00060
240037407042013|00060
240037407042014|00060
240037407042015|00060
240037407042016|00060
240037407042017|00060
240037407042018|00060
240037407042019|00060
240037407042020|00060
240037407042021|00060
240037407042022|00060
240037407042023|00060
240037407042024|00060
240037407042025|00060
240037407042026|00060
240037407042027|00060
240037407042028|00060
240037407042029|00060
240037407042030|00060
240037407043000|00060
240037407043001|00060
240037407043002|00060
240037407043003|00060
240037407043004|00060
240037407043005|00060
240037407043006|00060
240037407043007|00060
240037407043008|00060
240037407043009|00060
240037407043010|00060
240037407043011|00060
240037407043012|00060
240037407043013|00060
240037407043014|00060
240037407043015|00060
240037407043016|00060
240037407043017|00060
240037407043018|00060
240037407043019|00060
240037407043020|00060
240037407043021|00060
240037407043022|00060
240037407043023|00060
240037407043024|00060
240037407043025|00060
240037407043026|00060
240037407043027|00060
240037407043028|00060
240037407043029|00060
240037407043030|00060
240037407043031|00060
240037407043032|00060
240037407043033|00060
240037407043034|00060
240037407043035|00060
240037407043036|00060
240037408001000|00060
240037408001001|00060
240037408001002|00060
240037408001003|00060
240037408001004|00060
240037408001005|00060
240037408001006|00060
240037408001007|00060
240037408001008|00060
240037408001009|00060
240037408001010|00060
240037408001011|00060
240037408001012|00060
240037408001013|00060
240037408001014|00060
240037408001015|00060
240037408001016|00060
240037408001017|00060
240037408001018|00060
240037408001019|00060
240037408001020|00060
240037408001021|00060
240037408001022|00060
240037408001023|00060
240037408001024|00060
240037408001025|00060
240037408001026|00060
240037408001027|00060
240037408001028|00060
240037408002000|00060
240037408002001|00060
240037408002002|00060
240037408002003|00060
240037408002004|00060
240037408002005|00060
240037408002006|00060
240037408002007|00060
240037408002008|00060
240037408002009|00060
240037408002010|00060
240037408002011|00060
240037408002012|00060
240037408002013|00060
240037408002014|00060
240037408002015|00060
240037408002016|00060
240037408002017|00060
240037408002018|00060
240037408002019|00060
240037408002020|00060
240037408002021|00060
240037408002022|00060
240037408003000|00060
240037408003001|00060
240037408003002|00060
240037408003003|00060
240037408003004|00060
240037408003005|00060
240037408003006|00060
240037408003007|00060
240037408003008|00060
240037408003009|00060
240037408003010|00060
240037408003011|00060
240037408003012|00060
240037408003013|00060
240037409001000|00060
240037409001001|00060
240037409001002|00060
240037409001003|00060
240037409001004|00060
240037409001005|00060
240037409001006|00060
240037409001007|00060
240037409001008|00060
240037409001009|00060
240037409001010|00060
240037409001011|00060
240037409001012|00060
240037409001013|00060
240037409002000|00060
240037409002001|00060
240037409002002|00060
240037409002003|00060
240037409002004|00060
240037409002005|00060
240037409002006|00060
240037409002007|00060
240037409002008|00060
240037409002009|00060
240037409002010|00060
240037409002011|00060
240037409003000|00060
240037409003001|00060
240037409003002|00060
240037409003003|00060
240037409003004|00060
240037409003005|00060
240037409003006|00060
240037409003007|00060
240037409003008|00060
240037409003009|00060
240037409003010|00060
240037409003011|00060
240037409003012|00060
240037409003013|00060
240037409004000|00060
240037409004001|00060
240037409004002|00060
240037409004003|00060
240037409004004|00060
240037409004005|00060
240037409004006|00060
240037409004007|00060
240037409004008|00060
240037409004009|00060
240037409004010|00060
240037409004011|00060
240037409004012|00060
240037409004013|00060
240037409004014|00060
240037409004015|00060
240037409004016|00060
240037409004017|00060
240037409004018|00060
240037409004019|00060
240037409004020|00060
240037409004021|00060
240037409004022|00060
240037409004023|00060
240037409004024|00060
240037410001000|00060
240037410001001|00060
240037410001002|00060
240037410001003|00060
240037410001004|00060
240037410001005|00060
240037410001006|00060
240037410001007|00060
240037410001008|00060
240037410001009|00060
240037410001010|00060
240037410002000|00060
240037410002001|00060
240037410002002|00060
240037410002003|00060
240037410002004|00060
240037410002005|00060
240037410002006|00060
240037410002007|00060
240037410002008|00060
240037410002009|00060
240037410002010|00060
240037410002011|00060
240037410002012|00060
240037410002013|00060
240037410002014|00060
240037410002015|00060
240037410002016|00060
240037410002017|00060
240037410002018|00060
240037410002019|00060
240037410002020|00060
240037410002021|00060
240037501011000|00060
240037501011001|00060
240037501011002|00060
240037501011003|00060
240037501011004|00060
240037501011005|00060
240037501011006|00060
240037501011007|00060
240037501011008|00060
240037501011009|00060
240037501011010|00060
240037501011011|00060
240037501011012|00060
240037501011013|00060
240037501011014|00060
240037501012000|00060
240037501012001|00060
240037501012002|00060
240037501012003|00060
240037501012004|00060
240037501012005|00060
240037501012006|00060
240037501012007|00060
240037501012008|00060
240037501012009|00060
240037501012010|00060
240037501012011|00060
240037501012012|00060
240037501012013|00060
240037501012014|00060
240037501012015|00060
240037501012016|00060
240037501012017|00060
240037501012018|00060
240037501012019|00060
240037501012020|00060
240037501012021|00060
240037501012022|00060
240037501012023|00060
240037501012024|00060
240037501012025|00060
240037501012026|00060
240037501012027|00060
240037501012028|00060
240037501012029|00060
240037501012030|00060
240037501012031|00060
240037501012032|00060
240037501012033|00060
240037501012034|00060
240037501012035|00060
240037501012036|00060
240037501012037|00060
240037501012038|00060
240037501012039|00060
240037501012040|00060
240037501013000|00060
240037501013001|00060
240037501013002|00060
240037501013003|00060
240037501013004|00060
240037501013005|00060
240037501013006|00060
240037501013007|00060
240037501013008|00060
240037501013009|00060
240037501013010|00060
240037501013011|00060
240037501013012|00060
240037501013013|00060
240037501013014|00060
240037501013015|00060
240037501013016|00060
240037501013017|00060
240037501013018|00060
240037501013019|00060
240037501013020|00060
240037501013021|00060
240037501013022|00060
240037501014000|00060
240037501014001|00060
240037501014002|00060
240037501014003|00060
240037501014004|00060
240037501014005|00060
240037501014006|00060
240037501014007|00060
240037501014008|00060
240037501014009|00060
240037501014010|00060
240037501014011|00060
240037501014012|00060
240037501014013|00060
240037501014014|00060
240037501014015|00060
240037501014016|00060
240037501014017|00060
240037501014018|00060
240037501014019|00060
240037501014020|00060
240037501014021|00060
240037501014022|00060
240037501014023|00060
240037501014024|00060
240037501014025|00060
240037501021000|00060
240037501021001|00060
240037501021002|00060
240037501021003|00060
240037501021004|00060
240037501021005|00060
240037501021006|00060
240037501021007|00060
240037501021008|00060
240037501021009|00060
240037501021010|00060
240037501021011|00060
240037501021012|00060
240037501021013|00060
240037501021014|00060
240037501021015|00060
240037501021016|00060
240037501021017|00060
240037501021018|00060
240037501021019|00060
240037501021020|00060
240037501021021|00060
240037501021022|00060
240037501021023|00060
240037501021024|00060
240037501021025|00060
240037501021026|00060
240037501021027|00060
240037501021028|00060
240037501021029|00060
240037501021030|00060
240037501021031|00060
240037501021032|00060
240037501021033|00060
240037501021034|00060
240037501021035|00060
240037501021036|00060
240037501021037|00060
240037501021038|00060
240037501021039|00060
240037501021040|00060
240037501021041|00060
240037501021042|00060
240037501021043|00060
240037501021044|00060
240037501021045|00060
240037501021046|00060
240037501021047|00060
240037501021048|00060
240037501021049|00060
240037501021050|00060
240037501021051|00060
240037501021052|00060
240037501022000|00060
240037501022001|00060
240037501022002|00060
240037501022003|00060
240037501022004|00060
240037501022005|00060
240037501022006|00060
240037501022007|00060
240037501022008|00060
240037501022009|00060
240037501022010|00060
240037501022011|00060
240037501022012|00060
240037501022013|00060
240037501022014|00060
240037501022015|00060
240037501022016|00060
240037501022017|00060
240037501022018|00060
240037501022019|00060
240037501022020|00060
240037501022021|00060
240037501022022|00060
240037501022023|00060
240037501022024|00060
240037502011000|00060
240037502011001|00060
240037502011002|00060
240037502011003|00060
240037502011004|00060
240037502011005|00060
240037502011006|00060
240037502011007|00060
240037502011008|00060
240037502011009|00060
240037502011010|00060
240037502011011|00060
240037502011012|00060
240037502011013|00060
240037502011014|00060
240037502011015|00060
240037502011016|00060
240037502011017|00060
240037502012000|00060
240037502012001|00060
240037502012002|00060
240037502012003|00060
240037502012004|00060
240037502012005|00060
240037502012006|00060
240037502012007|00060
240037502012008|00060
240037502012009|00060
240037502012010|00060
240037502012011|00060
240037502012012|00060
240037502012013|00060
240037502012014|00060
240037502012015|00060
240037502012016|00060
240037502012017|00060
240037502012018|00060
240037502012019|00060
240037502012020|00060
240037502012021|00060
240037502012022|00060
240037502012023|00060
240037502041000|00060
240037502041001|00060
240037502041002|00060
240037502041003|00060
240037502041004|00060
240037502041005|00060
240037502041006|00060
240037502041007|00060
240037502041008|00060
240037502041009|00060
240037502041010|00060
240037502041011|00060
240037502041012|00060
240037502041013|00060
240037502041014|00060
240037502041015|00060
240037502041016|00060
240037502041017|00060
240037502041018|00060
240037502041019|00060
240037502041020|00060
240037502041021|00060
240037502041022|00060
240037502041023|00060
240037502041024|00060
240037502041025|00060
240037502041026|00060
240037502041027|00060
240037502041028|00060
240037502041029|00060
240037502041030|00060
240037502041031|00060
240037502041032|00060
240037502041033|00060
240037502041034|00060
240037502041035|00060
240037502041036|00060
240037502041037|00060
240037502041038|00060
240037502041039|00060
240037502041040|00060
240037502041041|00060
240037502041042|00060
240037502041043|00060
240037502041044|00060
240037502041045|00060
240037502041046|00060
240037502041047|00060
240037502041048|00060
240037502041049|00060
240037502041050|00060
240037502041051|00060
240037502041052|00060
240037502041053|00060
240037502041054|00060
240037502041055|00060
240037502041056|00060
240037502041057|00060
240037502041058|00060
240037502041059|00060
240037502041060|00060
240037502041061|00060
240037502041062|00060
240037502041063|00060
240037502041064|00060
240037502041065|00060
240037502041066|00060
240037502041067|00060
240037502041068|00060
240037502041069|00060
240037502042000|00060
240037502042001|00060
240037502042002|00060
240037502042003|00060
240037502042004|00060
240037502042005|00060
240037502042006|00060
240037502042007|00060
240037502042008|00060
240037502042009|00060
240037502042010|00060
240037502042011|00060
240037502042012|00060
240037502042013|00060
240037502042014|00060
240037502042015|00060
240037502042016|00060
240037502042017|00060
240037502042018|00060
240037502042019|00060
240037502042020|00060
240037502042021|00060
240037502042022|00060
240037502042023|00060
240037502042024|00060
240037502042025|00060
240037502043000|00060
240037502043001|00060
240037502043002|00060
240037502043003|00060
240037502043004|00060
240037502043005|00060
240037502043006|00060
240037502043007|00060
240037502043008|00060
240037502043009|00060
240037502043010|00060
240037502043011|00060
240037502043012|00060
240037502043013|00060
240037502043014|00060
240037502043015|00060
240037502043016|00060
240037502043017|00060
240037502043018|00060
240037502043019|00060
240037502043020|00060
240037502043021|00060
240037502043022|00060
240037502043023|00060
240037502043024|00060
240037502043025|00060
240037502043026|00060
240037502043027|00060
240037502043028|00060
240037502043029|00060
240037502043030|00060
240037502043031|00060
240037502043032|00060
240037502043033|00060
240037502043034|00060
240037502043035|00060
240037502043036|00060
240037502043037|00060
240037502043038|00060
240037503001000|00060
240037503001001|00060
240037503001002|00060
240037503001003|00060
240037503001004|00060
240037503001005|00060
240037503001006|00060
240037503001007|00060
240037503001008|00060
240037503001009|00060
240037503001010|00060
240037503001011|00060
240037503001012|00060
240037503001013|00060
240037503002000|00060
240037503002001|00060
240037503002002|00060
240037503002003|00060
240037503002004|00060
240037503002005|00060
240037503002006|00060
240037503002007|00060
240037503002008|00060
240037503002009|00060
240037503002010|00060
240037503002011|00060
240037503002012|00060
240037503002013|00060
240037503002014|00060
240037503002015|00060
240037503002016|00060
240037504001000|00060
240037504001001|00060
240037504001002|00060
240037504001003|00060
240037504001004|00060
240037504001005|00060
240037504001006|00060
240037504001007|00060
240037504001008|00060
240037504001009|00060
240037504001010|00060
240037504001011|00060
240037504001012|00060
240037504001013|00060
240037504001014|00060
240037504001015|00060
240037504001016|00060
240037504001017|00060
240037504001018|00060
240037504001019|00060
240037504001020|00060
240037504001021|00060
240037504001022|00060
240037504001023|00060
240037504001024|00060
240037504001025|00060
240037504002000|00060
240037504002001|00060
240037504002002|00060
240037504002003|00060
240037504002004|00060
240037504002005|00060
240037504002006|00060
240037504002007|00060
240037504002008|00060
240037504002009|00060
240037504002010|00060
240037504002011|00060
240037504003000|00060
240037504003001|00060
240037504003002|00060
240037504003003|00060
240037504003004|00060
240037504003005|00060
240037504003006|00060
240037504003007|00060
240037504003008|00060
240037504003009|00060
240037504003010|00060
240037504003011|00060
240037504003012|00060
240037504003013|00060
240037504003014|00060
240037504003015|00060
240037504003016|00060
240037504003017|00060
240037504003018|00060
240037504003019|00060
240037504003020|00060
240037504003021|00060
240037508011000|00060
240037508011001|00060
240037508011002|00060
240037508011003|00060
240037508011004|00060
240037508011005|00060
240037508011006|00060
240037508011007|00060
240037508011008|00060
240037508011009|00060
240037508011010|00060
240037508012000|00060
240037508012001|00060
240037508012002|00060
240037508012003|00060
240037508012004|00060
240037508012005|00060
240037508012006|00060
240037508012007|00060
240037508012008|00060
240037508012009|00060
240037508012010|00060
240037508012011|00060
240037508012012|00060
240037508012013|00060
240037508012014|00060
240037508012015|00060
240037508012016|00060
240037508012017|00060
240037508012018|00060
240037508012019|00060
240037508012020|00060
240037508012021|00060
240037508012022|00060
240037508012023|00060
240037508012024|00060
240037508012025|00060
240037508012026|00060
240037508013000|00060
240037508013001|00060
240037508013002|00060
240037508013003|00060
240037508013004|00060
240037508013005|00060
240037508013006|00060
240037508013007|00060
240037508013008|00060
240037508013009|00060
240037508013010|00060
240037508013011|00060
240037508013012|00060
240037508013013|00060
240037508013014|00060
240037508013015|00060
240037508013016|00060
240037508013017|00060
240037508013018|00060
240037508013019|00060
240037508014000|00060
240037508014001|00060
240037508014002|00060
240037508014003|00060
240037508014004|00060
240037508014005|00060
240037508014006|00060
240037508014007|00060
240037508014008|00060
240037508014009|00060
240037508014010|00060
240037508014011|00060
240037508014012|00060
240037508014013|00060
240037508014014|00060
240037508014015|00060
240037508014016|00060
240037508014017|00060
240037508014018|00060
240037508014019|00060
240037508014020|00060
240037508014021|00060
240037508014022|00060
240037508014023|00060
240037508014024|00060
240037508014025|00060
240037508014026|00060
240037508014027|00060
240037508014028|00060
240037508014029|00060
240037508014030|00060
240037508014031|00060
240037508031000|00060
240037508031001|00060
240037508031002|00060
240037508031003|00060
240037508031004|00060
240037508031005|00060
240037508032000|00060
240037508032001|00060
240037508032002|00060
240037508032003|00060
240037508032004|00060
240037508032005|00060
240037508032006|00060
240037508032007|00060
240037508032008|00060
240037508032009|00060
240037508032010|00060
240037508032011|00060
240037508033000|00060
240037508033001|00060
240037508033002|00060
240037508033003|00060
240037508033004|00060
240037508033005|00060
240037508033006|00060
240037508034000|00060
240037508034001|00060
240037508034002|00060
240037508034003|00060
240037508034004|00060
240037508034005|00060
240037508034006|00060
240037508034007|00060
240037508034008|00060
240037508034009|00060
240037508034010|00060
240037508034011|00060
240037508034012|00060
240037508034013|00060
240037508034014|00060
240037508034015|00060
240037508034016|00060
240037508034017|00060
240037508034018|00060
240037508034019|00060
240037508034020|00060
240037508041000|00060
240037508041001|00060
240037508041002|00060
240037508041003|00060
240037508041004|00060
240037508041005|00060
240037508041006|00060
240037508041007|00060
240037508041008|00060
240037508041009|00060
240037508041010|00060
240037508041011|00060
240037508041012|00060
240037508041013|00060
240037508041014|00060
240037508041015|00060
240037508041016|00060
240037508041017|00060
240037508041018|00060
240037508041019|00060
240037508041020|00060
240037508041021|00060
240037508041022|00060
240037508042000|00060
240037508042001|00060
240037508042002|00060
240037508042003|00060
240037508042004|00060
240037508042005|00060
240037508042006|00060
240037508042007|00060
240037508042008|00060
240037508042009|00060
240037508042010|00060
240037508042011|00060
240037508042012|00060
240037508042013|00060
240037508042014|00060
240037508042015|00060
240037508043000|00060
240037508043001|00060
240037508043002|00060
240037508043003|00060
240037508043004|00060
240037508043005|00060
240037508043006|00060
240037508043007|00060
240037508043008|00060
240037508043009|00060
240037508043010|00060
240037508043011|00060
240037508043012|00060
240037508043013|00060
240037509001000|00060
240037509001001|00060
240037509001002|00060
240037509001003|00060
240037509001004|00060
240037509001005|00060
240037509001006|00060
240037509001007|00060
240037509001008|00060
240037509001009|00060
240037509001010|00060
240037509001011|00060
240037509001012|00060
240037509001013|00060
240037509001014|00060
240037509001015|00060
240037509001016|00060
240037509001017|00060
240037509001018|00060
240037509001019|00060
240037509001020|00060
240037509001021|00060
240037509001022|00060
240037509001023|00060
240037509001024|00060
240037509001025|00060
240037509002000|00060
240037509002001|00060
240037509002002|00060
240037509002003|00060
240037509002004|00060
240037509002005|00060
240037509002006|00060
240037509002007|00060
240037509002008|00060
240037509002009|00060
240037509002010|00060
240037509002011|00060
240037509002012|00060
240037509002013|00060
240037509002014|00060
240037509002015|00060
240037509002016|00060
240037509002017|00060
240037509002018|00060
240037509002019|00060
240037509002020|00060
240037509002021|00060
240037509002022|00060
240037509002023|00060
240037509002024|00060
240037509002025|00060
240037509002026|00060
240037509002027|00060
240037509002028|00060
240037509002029|00060
240037509002030|00060
240037509002031|00060
240037509002032|00060
240037509002033|00060
240037509002034|00060
240037509002035|00060
240037509002036|00060
240037509002037|00060
240037509002038|00060
240037509002039|00060
240037509002040|00060
240037509002041|00060
240037509002042|00060
240037509002043|00060
240037509002044|00060
240037509002045|00060
240037509002046|00060
240037509002047|00060
240037509002048|00060
240037509002049|00060
240037509002050|00060
240037509002051|00060
240037509002052|00060
240037509002053|00060
240037509002054|00060
240037509002055|00060
240037509002056|00060
240037509002057|00060
240037509002058|00060
240037509002059|00060
240037509002060|00060
240037509002061|00060
240037509002062|00060
240037509002063|00060
240037509002064|00060
240037509002065|00060
240037509002066|00060
240037509002067|00060
240037509002068|00060
240037509002069|00060
240037509003000|00060
240037509003001|00060
240037509003002|00060
240037509003003|00060
240037509003004|00060
240037509003005|00060
240037509003006|00060
240037509003007|00060
240037509003008|00060
240037509003009|00060
240037509003010|00060
240037509003011|00060
240037509003012|00060
240037509003013|00060
240037509003014|00060
240037509003015|00060
240037509003016|00060
240037509003017|00060
240037509003018|00060
240037509003019|00060
240037509003020|00060
240037509003021|00060
240037509003022|00060
240037509003023|00060
240037509003024|00060
240037509003025|00060
240037509003026|00060
240037509003027|00060
240037509003028|00060
240037509003029|00060
240037509003030|00060
240037509003031|00060
240037509003032|00060
240037509003033|00060
240037509003034|00060
240037509003035|00060
240037509003036|00060
240037509003037|00060
240037509003038|00060
240037509003039|00060
240037510001000|00060
240037510001001|00060
240037510001002|00060
240037510001003|00060
240037510001004|00060
240037510001005|00060
240037510001006|00060
240037510001007|00060
240037510001008|00060
240037510001009|00060
240037510001010|00060
240037510001011|00060
240037510002000|00060
240037510002001|00060
240037510002002|00060
240037510002003|00060
240037510002004|00060
240037510002005|00060
240037510002006|00060
240037510002007|00060
240037510002008|00060
240037510002009|00060
240037510002010|00060
240037510002011|00060
240037510002012|00060
240037510002013|00060
240037510002014|00060
240037510002015|00060
240037510002016|00060
